Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
516651,3.1,0,0.0,8265.3,2062.78,30,30,100.0,1401/08
101277,1.6,0,0.0,,23.689,30,30,100.0,1401/08
514555,3.01,0,0.0,34740.0,2573.19,30,30,100.0,1401/08
603085,14.78,0,0.0,223995.5,24581.8,30,30,100.0,1401/08
603280,,0,0.0,,0.0,30,30,100.0,1401/08
517826,,0,0.0,0.0,17.8,30,30,100.0,1401/08
529041,11.87,0,0.0,101206.1,30646.034,30,30,100.0,1401/08
200984,,0,0.0,,0.0,30,30,100.0,1401/08
529223,3.3,0,0.0,17.6,0.0,30,30,100.0,1401/08
514050,6.62,0,0.0,87953.9,6517.5,30,30,100.0,1401/08
515620,7.11,0,0.0,186051.2,17332.4,30,30,100.0,1401/08
518131,,0,0.0,,0.0,30,30,100.0,1401/08
514339,11.4,0,0.0,320.3,5340.505,30,30,100.0,1401/08
514511,3.1,0,0.0,935.4,606.747,28,30,93.33,1401/08
529588,,0,0.0,,1.065,30,30,100.0,1401/08
529298,10.78,0,0.0,199268.3,27366.0,30,30,100.0,1401/08
529057,4.55,0,0.0,257208.5,11799.3,30,30,100.0,1401/08
608234,,0,0.0,,0.0,30,30,100.0,1401/08
541983,1.22,0,0.0,,29.416,30,30,100.0,1401/08
622492,,0,0.0,,0.0,30,30,100.0,1401/08
514678,5.37,0,0.0,99951.8,11904.1,30,30,100.0,1401/08
529315,23.73,0,0.0,2738.6,25801.0,30,30,100.0,1401/08
515273,17.97,0,0.0,110209.7,43546.3,30,30,100.0,1401/08
603124,2.74,0,0.0,12183.2,175423.2,30,30,100.0,1401/08
514831,,0,0.0,,0.0,9,30,30.0,1401/08
602398,1.84,0,0.0,19100.5,506.777,30,30,100.0,1401/08
910836,,0,0.0,,0.0,28,30,93.33,1401/08
805081,4.22,0,0.0,,99.22,30,30,100.0,1401/08
911318,3.6,0,0.0,,37.743,30,30,100.0,1401/08
910813,10.89,0,0.0,5968.1,5763.2,30,30,100.0,1401/08
529122,7.18,0,0.0,111692.5,18078.2,30,30,100.0,1401/08
514923,3.97,0,0.0,35515.5,3594.97,30,30,100.0,1401/08
514640,12.47,0,0.0,8282.4,5612.0,30,30,100.0,1401/08
519171,3.59,0,0.0,6331.7,488.982,30,30,100.0,1401/08
514618,2.43,0,0.0,7023.3,21247.87,30,30,100.0,1401/08
518680,3.25,0,0.0,,54.655,30,30,100.0,1401/08
529044,17.42,0,0.0,14880.1,43220.82,30,30,100.0,1401/08
529154,1.78,0,0.0,171377.1,4447.8,30,30,100.0,1401/08
529231,5.26,0,0.0,36070.9,3885.0,30,30,100.0,1401/08
529104,2.61,0,0.0,208.3,2099.15,30,30,100.0,1401/08
603187,14.41,0,0.0,413.8,23495.89,30,30,100.0,1401/08
622449,5.56,0,0.0,28125.9,13010.6,30,30,100.0,1401/08
529013,19.17,0,0.0,41241.6,889223.9,30,30,100.0,1401/08
805852,1.08,0,0.0,908.5,851.837,30,30,100.0,1401/08
606141,,0,0.0,,0.0,28,30,93.33,1401/08
603599,3.37,0,0.0,122.7,1800.924,30,30,100.0,1401/08
102539,,0,0.0,,0.0,30,30,100.0,1401/08
805353,2.9,0,0.0,,9.66,8,30,26.67,1401/08
618327,0.54,0,0.0,17144.5,1023.016,30,30,100.0,1401/08
529233,3.11,0,0.0,9482.2,8062.16,30,30,100.0,1401/08
514675,34.95,0,0.0,76702.8,23293.0,26,30,86.67,1401/08
516096,1.06,0,0.0,4508.7,44.085,25,30,83.33,1401/08
805047,3.38,0,0.0,10023.5,8678.202,30,30,100.0,1401/08
801721980404,12.92,0,0.0,142511.9,33272.7,30,30,100.0,1401/08
514009,26.36,0,0.0,6339.6,68289.23,30,30,100.0,1401/08
515633,7.28,0,0.0,66781.7,18801.9,30,30,100.0,1401/08
924100,8.68,0,0.0,38471.3,19307.43,30,30,100.0,1401/08
202545,,0,0.0,,0.0,30,30,100.0,1401/08
530165,,0,0.0,,0.471,30,30,100.0,1401/08
519905,,0,0.0,,0.0,7,30,23.33,1401/08
514787,4.79,0,0.0,8805.3,1865.19,30,30,100.0,1401/08
517495,10.15,0,0.0,456.0,1746.39,30,30,100.0,1401/08
529155,17.3,0,0.0,1458.6,90.7,30,30,100.0,1401/08
515436,,0,0.0,,0.0,30,30,100.0,1401/08
601055,2.4,0,0.0,614.2,177.615,30,30,100.0,1401/08
529108,22.69,0,0.0,46157.9,40723.6,30,30,100.0,1401/08
529107,20.17,0,0.0,393539.3,2499320.3,30,30,100.0,1401/08
523005,5.35,0,0.0,1712.7,3810.1,30,30,100.0,1401/08
925243,1.94,0,0.0,19023.9,2462.34,30,30,100.0,1401/08
529259,27.66,0,0.0,168.1,17385.95,30,30,100.0,1401/08
107064,,0,0.0,0.0,0.5,30,30,100.0,1401/08
516926,22.75,0,0.0,151729.6,44133.0,30,30,100.0,1401/08
515961,,0,0.0,,0.0,30,30,100.0,1401/08
514977,22.64,0,0.0,21031.2,9163.2,30,30,100.0,1401/08
604330,2.32,0,0.0,202814.4,5923.6,30,30,100.0,1401/08
514226,11.11,0,0.0,135377.1,28824.6,30,30,100.0,1401/08
514227,6.02,0,0.0,116440.6,14117.4,30,30,100.0,1401/08
516155,3.62,0,0.0,541.2,215.183,30,30,100.0,1401/08
514348,10.26,0,0.0,30881.9,11208.71,30,30,100.0,1401/08
516736,1.26,0,0.0,17018.7,227.69,30,30,100.0,1401/08
604729,3.38,0,0.0,,20.66,30,30,100.0,1401/08
100172980713,30.52,0,0.0,77777.6,32562.0,13,30,43.33,1401/08
604324,,0,0.0,,0.0,30,30,100.0,1401/08
601559,1.29,0,0.0,3942.0,215.404,30,30,100.0,1401/08
602484,2.84,0,0.0,2102.7,629.49,30,30,100.0,1401/08
911654,,0,0.0,0.0,0.0,30,30,100.0,1401/08
514968,23.1,0,0.0,,113.9,30,30,100.0,1401/08
516421,,0,0.0,0.0,0.1,30,30,100.0,1401/08
602392,1.09,0,0.0,187.2,183.632,30,30,100.0,1401/08
804572,0.4,0,0.0,669.3,963.3,30,30,100.0,1401/08
804570,16.81,0,0.0,205746.1,30932.0,30,30,100.0,1401/08
529205,23.37,0,0.0,22873.5,12173.7,30,30,100.0,1401/08
529168,0.31,0,0.0,27006.6,623.15,30,30,100.0,1401/08
514312,8.87,0,0.0,71151.9,23006.3,30,30,100.0,1401/08
603246,2.15,0,0.0,478920.2,64.5,30,30,100.0,1401/08
603190,,0,0.0,,0.0,30,30,100.0,1401/08
515767,5.02,0,0.0,79221.8,7231.7,30,30,100.0,1401/08
514334,,0,0.0,,0.0,28,30,93.33,1401/08
529339,31.31,0,0.0,46852.7,76428.4,30,30,100.0,1401/08
603252,,0,0.0,,0.0,30,30,100.0,1401/08
608982,1.5,0,0.0,,217.451,30,30,100.0,1401/08
603396,,0,0.0,,3.3,30,30,100.0,1401/08
911500,,0,0.0,0.0,0.0,30,30,100.0,1401/08
517936,3.01,0,0.0,103375.0,4740.57,30,30,100.0,1401/08
514596,9.12,0,0.0,752.1,3122.8,30,30,100.0,1401/08
529106,22.92,0,0.0,137408.2,41927.7,30,30,100.0,1401/08
519896,,0,0.0,0.0,13.06,30,30,100.0,1401/08
517200,8.75,0,0.0,77367.3,7807.9,30,30,100.0,1401/08
912936,0.7,0,0.0,,1.491,30,30,100.0,1401/08
602018,,0,0.0,,0.0,26,30,86.67,1401/08
518453,18.39,0,0.0,217315.0,47301.3,30,30,100.0,1401/08
804970,0.35,0,0.0,,1.179,30,30,100.0,1401/08
529034,9.48,0,0.0,33076.6,14925.0,30,30,100.0,1401/08
603069,10.28,0,0.0,12.5,1362.654,30,30,100.0,1401/08
604175,12.97,0,0.0,33877.3,21894.5,30,30,100.0,1401/08
515395,1.67,0,0.0,104632.9,4142.61,30,30,100.0,1401/08
529026,25.01,0,0.0,54867.0,1020726.0,27,30,90.0,1401/08
529092,2.85,0,0.0,98872.8,1646.9,29,30,96.67,1401/08
514581,14.31,0,0.0,54370.4,19397.5,30,30,100.0,1401/08
515074,6.96,0,0.0,29780.7,10730.0,30,30,100.0,1401/08
603108,2.2,0,0.0,18823.1,9.9,30,30,100.0,1401/08
805635,15.97,0,0.0,393.5,6214.4,30,30,100.0,1401/08
529085,22.24,0,0.0,64226.7,35646.8,30,30,100.0,1401/08
514805,,0,0.0,0.0,0.2,30,30,100.0,1401/08
603230,,0,0.0,,0.0,30,30,100.0,1401/08
515621,8.58,0,0.0,133551.3,22302.0,30,30,100.0,1401/08
910229,28.19,0,0.0,242842.4,44120.5,30,30,100.0,1401/08
603291,,0,0.0,,0.0,26,30,86.67,1401/08
514401,11.14,0,0.0,86278.0,9259.4,28,30,93.33,1401/08
529269,14.12,0,0.0,132362.5,36584.1,30,30,100.0,1401/08
529140,17.64,0,0.0,2032.3,18891.6,30,30,100.0,1401/08
514025,4.54,0,0.0,7134.2,1960.16,30,30,100.0,1401/08
604156,14.3,0,0.0,103137.1,24528.4,27,30,90.0,1401/08
529080,1.95,0,0.0,19814.9,4687.54,30,30,100.0,1401/08
529050,27.16,0,0.0,30467.1,70440.4,30,30,100.0,1401/08
806497,6.1,0,0.0,33800.5,12369.3,26,30,86.67,1401/08
516825,,0,0.0,,0.0,30,30,100.0,1401/08
514495,12.37,0,0.0,1612.5,23917.56,30,30,100.0,1401/08
515094,7.03,0,0.0,6302.0,18196.94,30,30,100.0,1401/08
518044,0.4,0,0.0,36.8,70.614,30,30,100.0,1401/08
603030,23.62,0,0.0,124.0,7366.5,20,30,66.67,1401/08
805130,2.76,0,0.0,182.3,469.366,30,30,100.0,1401/08
529065,,0,0.0,0.0,134.1,30,30,100.0,1401/08
515678,31.72,0,0.0,23208.2,14744.0,30,30,100.0,1401/08
301121,50.19,0,0.0,21160.2,129886.8,30,30,100.0,1401/08
603393,,0,0.0,,0.0,28,30,93.33,1401/08
529011,32.99,0,0.0,120292.2,58978.0,30,30,100.0,1401/08
520175,0.45,0,0.0,5559.6,78.7,30,30,100.0,1401/08
200245,,0,0.0,,0.0,9,30,30.0,1401/08
516824,,0,0.0,,0.0,30,30,100.0,1401/08
615159,0.9,0,0.0,,21.601,30,30,100.0,1401/08
529040,17.38,0,0.0,71610.3,41431.2,30,30,100.0,1401/08
604113,7.72,0,0.0,50078.3,15295.9,30,30,100.0,1401/08
910765,3.3,0,0.0,,41.58,30,30,100.0,1401/08
608166,,0,0.0,,0.0,30,30,100.0,1401/08
516627,1.29,0,0.0,1599.0,49.637,30,30,100.0,1401/08
519664,1.94,0,0.0,674.6,107.65,30,30,100.0,1401/08
529066,28.22,0,0.0,124083.3,55053.0,30,30,100.0,1401/08
529068,16.33,0,0.0,48338.7,42280.1,30,30,100.0,1401/08
514417,10.43,0,0.0,170475.1,25607.7,30,30,100.0,1401/08
805671,0.63,0,0.0,1627.4,28.131,30,30,100.0,1401/08
514322,,0,0.0,,0.0,30,30,100.0,1401/08
302038,1.26,0,0.0,,14.269,30,30,100.0,1401/08
515023,3.21,0,0.0,25009.4,8218.7,30,30,100.0,1401/08
523001,7.44,0,0.0,3390.9,215.7,30,30,100.0,1401/08
515976,3.11,0,0.0,171.0,53.445,30,30,100.0,1401/08
623176,17.8,0,0.0,63.9,3418.4,13,30,43.33,1401/08
529314,18.47,0,0.0,37686.2,27614.8,30,30,100.0,1401/08
529336,16.73,0,0.0,4040.7,26487.2,30,30,100.0,1401/08
529265,27.07,0,0.0,277875.2,63017.0,30,30,100.0,1401/08
529090,15.17,0,0.0,22086.9,3633.3,30,30,100.0,1401/08
516929,1.7,0,0.0,,4.16,30,30,100.0,1401/08
805123,1.51,0,0.0,4920.1,815.272,30,30,100.0,1401/08
601484,,0,0.0,,0.0,26,30,86.67,1401/08
302373,0.81,0,0.0,292.6,7.173,30,30,100.0,1401/08
603275,0.88,0,0.0,,2.387,30,30,100.0,1401/08
615274,,0,0.0,,0.0,30,30,100.0,1401/08
529578,0.97,0,0.0,8825.7,167.22,30,30,100.0,1401/08
601426,1.25,0,0.0,157015.1,3058.27,30,30,100.0,1401/08
604060,20.22,0,0.0,47180.1,52381.4,30,30,100.0,1401/08
529021,9.18,0,0.0,73259.5,8204.2,30,30,100.0,1401/08
514192,10.97,0,0.0,163830.2,27684.9,30,30,100.0,1401/08
529071,1.55,0,0.0,10654.4,4011.3,30,30,100.0,1401/08
529161,21.57,0,0.0,7685.6,14785.7,30,30,100.0,1401/08
517235,3.01,0,0.0,1804.7,812.176,30,30,100.0,1401/08
516414,1.0,0,0.0,73.9,3.715,30,30,100.0,1401/08
514178,,0,0.0,,0.0,27,30,90.0,1401/08
530103,,0,0.0,,0.565,30,30,100.0,1401/08
603229,1.6,0,0.0,,17.736,30,30,100.0,1401/08
529061,13.09,0,0.0,145414.7,29458.1,30,30,100.0,1401/08
516280,1.11,0,0.0,32.2,113.369,30,30,100.0,1401/08
911146,1.19,0,0.0,6294.1,30.669,30,30,100.0,1401/08
516524,2.39,0,0.0,9576.7,105.078,30,30,100.0,1401/08
515800,26.63,0,0.0,44753.0,37352.0,30,30,100.0,1401/08
517883,8.46,0,0.0,348163.9,22071.3,30,30,100.0,1401/08
806053,3.32,0,0.0,,11.13,30,30,100.0,1401/08
517048,13.25,0,0.0,56394.6,12032.9,29,30,96.67,1401/08
541763,1.63,0,0.0,2545.3,4036.015,30,30,100.0,1401/08
910367,5.4,0,0.0,,20.37,30,30,100.0,1401/08
222222,3.11,0,0.0,48665.1,8050.84,30,30,100.0,1401/08
603076,1.92,0,0.0,205782.6,673.0,30,30,100.0,1401/08
518159,1.46,0,0.0,2128.5,318.808,30,30,100.0,1401/08
516579,8.57,0,0.0,8735.6,2526.4,30,30,100.0,1401/08
805821,3.76,0,0.0,9117.7,393.27,30,30,100.0,1401/08
102137,1.62,0,0.0,67.0,58.022,30,30,100.0,1401/08
804714,,0,0.0,,0.0,30,30,100.0,1401/08
103226,0.3,0,0.0,,0.19,30,30,100.0,1401/08
805246,1.47,0,0.0,35028.3,110.5,30,30,100.0,1401/08
103210,7.06,0,0.0,28766.0,3959.6,30,30,100.0,1401/08
804575,9.37,0,0.0,6851.2,1075.9,30,30,100.0,1401/08
804877,2.25,0,0.0,13038.8,818.52,30,30,100.0,1401/08
529081,15.67,0,0.0,31558.3,17813.4,30,30,100.0,1401/08
518744,,0,0.0,,0.0,30,30,100.0,1401/08
806428,0.33,0,0.0,460.1,30.275,30,30,100.0,1401/08
529392,32.06,0,0.0,1448.7,40009.43,30,30,100.0,1401/08
804917,1.98,0,0.0,15307.9,5128.53,30,30,100.0,1401/08
519327,0.9,0,0.0,4999.6,2276.12,30,30,100.0,1401/08
514590,11.03,0,0.0,1751.9,27591.64,30,30,100.0,1401/08
804872,5.95,0,0.0,151278.5,15100.6,30,30,100.0,1401/08
102251,,0,0.0,,0.0,30,30,100.0,1401/08
529141,,0,0.0,,0.0,28,30,93.33,1401/08
302565,2.15,0,0.0,28521.1,392.99,30,30,100.0,1401/08
515737,21.92,0,0.0,52025.6,56744.6,30,30,100.0,1401/08
518987,3.83,0,0.0,7003.2,1812.14,30,30,100.0,1401/08
604203,2.46,0,0.0,58050.7,5656.26,30,30,100.0,1401/08
516764,2.75,0,0.0,74109.8,1043.02,30,30,100.0,1401/08
601253,,0,0.0,,0.0,9,30,30.0,1401/08
517227,16.12,0,0.0,27366.4,5271.4,30,30,100.0,1401/08
517227,16.1,0,0.0,27307.5,5267.3,30,30,100.0,1401/08
514357,16.21,0,0.0,14054.8,8108.4,9,30,30.0,1401/08
608931,,0,0.0,,0.0,30,30,100.0,1401/08
605368,3.84,0,0.0,268430.0,164780.1,30,30,100.0,1401/08
806478,0.79,0,0.0,2724.3,152.835,30,30,100.0,1401/08
529022,16.08,0,0.0,5565.0,38476.05,30,30,100.0,1401/08
514360,4.3,0,0.0,28275.2,2706.7,30,30,100.0,1401/08
514814,6.79,0,0.0,142492.4,17448.0,30,30,100.0,1401/08
100168,19.48,0,0.0,22076.0,15404.8,30,30,100.0,1401/08
100169,35.69,0,0.0,258.7,16701.71,30,30,100.0,1401/08
516918,2.19,0,0.0,7401.1,1409.46,30,30,100.0,1401/08
525966,,0,0.0,,0.0,30,30,100.0,1401/08
517780,12.9,0,0.0,81770.8,6212.6,30,30,100.0,1401/08
519309,,0,0.0,,0.0,30,30,100.0,1401/08
100001,24.61,0,0.0,98249.5,29038.8,30,30,100.0,1401/08
100004,30.68,0,0.0,100573.0,3326.9,30,30,100.0,1401/08
518168,5.17,0,0.0,4189.7,9467.7,22,30,73.33,1401/08
515713,5.57,0,0.0,108235.3,1464.7,30,30,100.0,1401/08
516618,4.07,0,0.0,198.2,3008.484,30,30,100.0,1401/08
805446,26.0,0,0.0,60744.9,18995.7,30,30,100.0,1401/08
514366,6.27,0,0.0,126260.0,11501.4,30,30,100.0,1401/08
805879,,0,0.0,,0.0,30,30,100.0,1401/08
804632,,0,0.0,,0.0,30,30,100.0,1401/08
911438,0.97,0,0.0,1190.3,127.692,30,30,100.0,1401/08
910902,20.5,0,0.0,,640.23,11,30,36.67,1401/08
606085,4.87,0,0.0,,8.477,30,30,100.0,1401/08
602428-1,10.93,0,0.0,692.6,4954.919,30,30,100.0,1401/08
602428-2,5.03,0,0.0,40.7,633.446,30,30,100.0,1401/08
602667,,0,0.0,,0.0,19,30,63.33,1401/08
602433,,0,0.0,,0.0,30,30,100.0,1401/08
602431,,0,0.0,,0.0,30,30,100.0,1401/08
602432,,0,0.0,,0.0,30,30,100.0,1401/08
602429,22.96,0,0.0,630.7,56366.41,30,30,100.0,1401/08
602430,21.28,0,0.0,701.9,54218.6,30,30,100.0,1401/08
111111,6.3,0,0.0,2075.2,359.491,30,30,100.0,1401/08
111122,2.63,0,0.0,44200.0,744.66,30,30,100.0,1401/08
111111,9.57,0,0.0,119842.9,15814.5,30,30,100.0,1401/08
111111,8.75,0,0.0,154911.4,11931.3,30,30,100.0,1401/08
111111,3.25,0,0.0,94745.7,5264.0,30,30,100.0,1401/08
111111,,0,0.0,,0.257,30,30,100.0,1401/08
927140,5.5,0,0.0,10885.6,2657.1,30,30,100.0,1401/08
516349,11.69,0,0.0,38675.3,12381.4,30,30,100.0,1401/08
606007,19.59,0,0.0,80889.6,5097.1,30,30,100.0,1401/08
603405,2.63,0,0.0,60536.2,748.4,30,30,100.0,1401/08
603463,23.22,0,0.0,83291.4,44660.9,30,30,100.0,1401/08
515157,0.93,0,0.0,4172.1,151.402,30,30,100.0,1401/08
514901,10.15,0,0.0,42948.2,19527.8,30,30,100.0,1401/08
514377,19.46,0,0.0,48125.1,48137.8,30,30,100.0,1401/08
515590,2.94,0,0.0,13785.5,749.46,30,30,100.0,1401/08
606010,,0,0.0,,2.3,30,30,100.0,1401/08
514628,0.3,0,0.0,,0.51,30,30,100.0,1401/08
302159,0.4,0,0.0,651.0,936.8,30,30,100.0,1401/08
514017,27.51,0,0.0,206433.1,13636.0,30,30,100.0,1401/08
514018,31.72,0,0.0,58352.2,56974.5,30,30,100.0,1401/08
606138,3.34,0,0.0,241099.0,80.2,30,30,100.0,1401/08
529027,27.01,0,0.0,15999.8,61046.3,30,30,100.0,1401/08
529182,0.7,0,0.0,7991.2,1811.548,30,30,100.0,1401/08
514378,8.68,0,0.0,103630.4,21500.4,30,30,100.0,1401/08
102847,33.9,0,0.0,109805.4,73374.0,30,30,100.0,1401/08
525522,12.78,0,0.0,84563.1,26665.2,30,30,100.0,1401/08
517251,3.78,0,0.0,12.5,200.5,30,30,100.0,1401/08
107260,2.48,0,0.0,2556.7,681.03,30,30,100.0,1401/08
516095,,0,0.0,,0.0,30,30,100.0,1401/08
200682,,0,0.0,,0.0,30,30,100.0,1401/08
604634,,0,0.0,,0.0,30,30,100.0,1401/08
212144,1.98,0,0.0,57945.2,4889.41,30,30,100.0,1401/08
212151,0.4,0,0.0,1210.9,219.08,30,30,100.0,1401/08
212143,1.85,0,0.0,44201.3,3459.84,30,30,100.0,1401/08
212146,0.99,0,0.0,44750.4,2159.09,30,30,100.0,1401/08
212147,0.77,0,0.0,37070.2,1037.311,30,30,100.0,1401/08
212142,2.68,0,0.0,47721.8,38826.08,30,30,100.0,1401/08
212145,0.43,0,0.0,773.7,578.158,30,30,100.0,1401/08
212152,0.43,0,0.0,20786.7,3373.992,30,30,100.0,1401/08
212150,0.84,0,0.0,31356.4,9157.777,30,30,100.0,1401/08
212153,25.63,0,0.0,5406.6,53760.7,30,30,100.0,1401/08
212154,24.0,0,0.0,17243.9,37210.1,30,30,100.0,1401/08
530865,2.15,0,0.0,2860.4,329.259,30,30,100.0,1401/08
608685,8.31,0,0.0,4106.1,2778.57,17,30,56.67,1401/08
516691,,0,0.0,,0.0,30,30,100.0,1401/08
518510,,0,0.0,0.0,9819.192,30,30,100.0,1401/08
514726,,0,0.0,,0.0,20,30,66.67,1401/08
517612,,0,0.0,,0.0,20,30,66.67,1401/08
517603,30.7,0,0.0,,0.0,15,30,50.0,1401/08
514727,30.3,0,0.0,,0.0,15,30,50.0,1401/08
515938,,0,0.0,,0.0,30,30,100.0,1401/08
100669,18.42,0,0.0,67362.8,68892.25,30,30,100.0,1401/08
526244,1.94,0,0.0,210.5,1247.624,30,30,100.0,1401/08
805869,,0,0.0,,0.0,6,30,20.0,1401/08
514494,41.85,0,0.0,11040.6,13999.0,30,30,100.0,1401/08
514216,1.91,0,0.0,2094.1,325.58,30,30,100.0,1401/08
514798,16.91,0,0.0,235.0,5180.857,30,30,100.0,1401/08
605245,1.51,0,0.0,23604.6,498.37,30,30,100.0,1401/08
622246,1.8,0,0.0,2039.8,182.93,30,30,100.0,1401/08
514772,7.78,0,0.0,113.2,3405.262,30,30,100.0,1401/08
519030,2.3,0,0.0,58.5,540.952,30,30,100.0,1401/08
601510,4.7,0,0.0,,5.674,30,30,100.0,1401/08
602603,0.41,0,0.0,481027.7,130.2,30,30,100.0,1401/08
804591,7.2,0,0.0,41.9,2324.503,30,30,100.0,1401/08
517624,2.1,0,0.0,219.9,103.779,30,30,100.0,1401/08
529650,,0,0.0,0.0,1.603,30,30,100.0,1401/08
515468,2.73,0,0.0,2383.0,522.833,30,30,100.0,1401/08
805853,,0,0.0,,15.886,30,30,100.0,1401/08
927139,,0,0.0,,0.0,20,30,66.67,1401/08
604329,22.16,0,0.0,22972.4,13132.43,30,30,100.0,1401/08
515134,13.29,0,0.0,15.3,279.994,30,30,100.0,1401/08
514742,19.13,0,0.0,3555.8,5239.05,30,30,100.0,1401/08
602487,10.67,0,0.0,3165.0,11071.26,30,30,100.0,1401/08
912722,,0,0.0,,0.0,30,30,100.0,1401/08
515766,20.7,0,0.0,24.4,3205.347,30,30,100.0,1401/08
518382,,0,0.0,,0.0,30,30,100.0,1401/08
541355,0.52,0,0.0,,0.879,30,30,100.0,1401/08
602864,14.39,0,0.0,718.2,34086.62,30,30,100.0,1401/08
222224,,0,0.0,,0.0,30,30,100.0,1401/08
517186,3.51,0,0.0,330.4,1080.061,30,30,100.0,1401/08
520659,,0,0.0,,0.458,29,30,96.67,1401/08
519696,0.6,0,0.0,,4.63,30,30,100.0,1401/08
516776,,0,0.0,,0.0,5,30,16.67,1401/08
603550,3.42,0,0.0,416408.1,551830.5,30,30,100.0,1401/08
601283,24.46,0,0.0,118548.0,37293.2,30,30,100.0,1401/08
601013,18.25,0,0.0,15395.6,42961.9,30,30,100.0,1401/08
601393,13.09,0,0.0,106164.0,33425.3,30,30,100.0,1401/08
514093,3.92,0,0.0,12122.9,8868.64,30,30,100.0,1401/08
517930,8.63,0,0.0,41124.5,22187.4,30,30,100.0,1401/08
516357,7.78,0,0.0,84374.7,18896.9,30,30,100.0,1401/08
516368,11.37,0,0.0,151054.9,29097.1,30,30,100.0,1401/08
514095,2.32,0,0.0,124231.4,5925.1,30,30,100.0,1401/08
514084,4.46,0,0.0,233648.7,11376.6,30,30,100.0,1401/08
516365,2.79,0,0.0,234569.8,6536.5,30,30,100.0,1401/08
516355,8.01,0,0.0,43985.2,6828.2,30,30,100.0,1401/08
516353,10.44,0,0.0,56777.3,26891.9,30,30,100.0,1401/08
516352,7.62,0,0.0,140951.4,8273.9,30,30,100.0,1401/08
515743,6.32,0,0.0,143748.9,724544.3,30,30,100.0,1401/08
516358,3.52,0,0.0,88834.8,6859.3,30,30,100.0,1401/08
517920,4.4,0,0.0,399799.9,10291.8,30,30,100.0,1401/08
514100,18.4,0,0.0,6343.0,12581.8,30,30,100.0,1401/08
514099,8.17,0,0.0,28418.7,21091.2,30,30,100.0,1401/08
514663,25.96,0,0.0,9973.2,14782.9,30,30,100.0,1401/08
516366,1.93,0,0.0,33720.6,4840.83,30,30,100.0,1401/08
516369,4.65,0,0.0,59011.6,9960.7,30,30,100.0,1401/08
514086,,0,0.0,,0.0,30,30,100.0,1401/08
514574,,0,0.0,,0.0,30,30,100.0,1401/08
514654,,0,0.0,,0.0,30,30,100.0,1401/08
515619,,0,0.0,,0.0,30,30,100.0,1401/08
514089,21.66,0,0.0,43981.7,20689.5,30,30,100.0,1401/08
516359,3.84,0,0.0,34526.8,8126.4,30,30,100.0,1401/08
517715,8.36,0,0.0,6595.9,7498.1,30,30,100.0,1401/08
514661,2.45,0,0.0,633045.2,2110.1,30,30,100.0,1401/08
517304,,0,0.0,,0.0,30,30,100.0,1401/08
516380,4.16,0,0.0,569.1,5558.44,30,30,100.0,1401/08
517924,5.86,0,0.0,65012.4,96067.06,30,30,100.0,1401/08
514092,12.23,0,0.0,43815.3,16507.4,30,30,100.0,1401/08
514186,4.84,0,0.0,139655.8,12442.6,30,30,100.0,1401/08
516384,12.93,0,0.0,6438.5,538659.2,30,30,100.0,1401/08
516375,4.58,0,0.0,49246.0,6560.25,30,30,100.0,1401/08
516367,11.27,0,0.0,47876.1,19494.9,30,30,100.0,1401/08
514952,30.64,0,0.0,10443.3,54077.1,30,30,100.0,1401/08
516386,28.59,0,0.0,249202.4,821.9,30,30,100.0,1401/08
517929,18.24,0,0.0,411484.1,41913.4,30,30,100.0,1401/08
515060,10.82,0,0.0,11132.0,7539.2,30,30,100.0,1401/08
516370,20.49,0,0.0,28156.9,39679.2,30,30,100.0,1401/08
516377,,0,0.0,,0.0,30,30,100.0,1401/08
111138,,0,0.0,,0.0,30,30,100.0,1401/08
516356,11.39,0,0.0,70724.5,16100.1,30,30,100.0,1401/08
514951,,0,0.0,,0.0,30,30,100.0,1401/08
514094,,0,0.0,,0.0,30,30,100.0,1401/08
517716,,0,0.0,,0.0,30,30,100.0,1401/08
517928,11.89,0,0.0,29237.1,24540.2,30,30,100.0,1401/08
517934,9.95,0,0.0,428747.9,7211.2,30,30,100.0,1401/08
515517,,0,0.0,,0.0,30,30,100.0,1401/08
517099,,0,0.0,,0.0,30,30,100.0,1401/08
517303,,0,0.0,,0.0,30,30,100.0,1401/08
514085,2.09,0,0.0,113966.1,2201.7,30,30,100.0,1401/08
514953,,0,0.0,,0.0,30,30,100.0,1401/08
517921,,0,0.0,,0.0,30,30,100.0,1401/08
516388,,0,0.0,,0.0,30,30,100.0,1401/08
517922,,0,0.0,0.0,0.3,30,30,100.0,1401/08
515269,,0,0.0,,0.0,30,30,100.0,1401/08
514664,19.24,0,0.0,16535.9,27418.1,30,30,100.0,1401/08
516374,4.06,0,0.0,5913.7,1745.7,30,30,100.0,1401/08
516354,15.94,0,0.0,21921.6,23810.3,30,30,100.0,1401/08
514667,24.46,0,0.0,22572.3,60657.4,30,30,100.0,1401/08
514813,13.48,0,0.0,41432.1,34804.3,30,30,100.0,1401/08
514655,31.16,0,0.0,16331.9,50895.0,30,30,100.0,1401/08
515724,,0,0.0,,0.0,30,30,100.0,1401/08
