Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
804310,1.98,1,3.23,743.5,86.687,31,31,100.0,1401/04
806498,2.51,1,3.23,59210.6,2744.2,31,31,100.0,1401/04
517400,1.45,1,3.23,6.7,-3.115,31,31,100.0,1401/04
805708,1.73,1,3.23,34.1,231.142,31,31,100.0,1401/04
514699,3.53,6,19.35,581277.2,492944.5,31,31,100.0,1401/04
805645,4.7,1,3.23,1064.4,277.079,31,31,100.0,1401/04
516876,1.72,1,3.23,8.0,-329.709,31,31,100.0,1401/04
516476,1.02,2,6.45,8223.8,5923.514,31,31,100.0,1401/04
514259,5.48,3,9.68,11542.5,2281.242,31,31,100.0,1401/04
911729,1.39,3,9.68,26710.8,84.91,31,31,100.0,1401/04
529148,0.7,1,3.23,20.3,152.995,5,31,16.13,1401/04
518127,0.46,1,3.23,3.7,1.169,31,31,100.0,1401/04
529201,6.71,1,3.23,296689.9,16774.4,31,31,100.0,1401/04
524002,1.95,1,3.23,0.0,151.154,31,31,100.0,1401/04
107149,18.82,2,6.45,22140.6,4789.63,31,31,100.0,1401/04
515122,11.14,1,3.23,120653.3,27090.1,31,31,100.0,1401/05
519042,0.65,10,32.26,10376.5,858.157,31,31,100.0,1401/05
515565,6.46,2,6.45,34651.5,5189.0,31,31,100.0,1401/05
529293,27.82,18,58.06,96406.5,7044367.3,31,31,100.0,1401/05
529119,8.69,1,3.23,61483.2,21657.6,31,31,100.0,1401/05
806067,0.68,3,9.68,2471.6,250.324,31,31,100.0,1401/05
529079,7.48,18,58.06,703574.2,2719909.6,31,31,100.0,1401/05
514050,4.74,1,3.23,98543.4,5909.76,31,31,100.0,1401/05
518131,2.35,1,3.23,9.3,149.959,2,31,6.45,1401/05
514618,3.55,3,9.68,5176.0,14656.695,31,31,100.0,1401/05
529044,16.91,1,3.23,24807.0,33313.44,31,31,100.0,1401/05
519905,0.67,1,3.23,4411.6,10.728,31,31,100.0,1401/05
529107,29.77,1,3.23,112170.5,55417.6,31,31,100.0,1401/05
515961,0.63,1,3.23,41.1,6.266,31,31,100.0,1401/05
805895,0.63,2,6.45,1.4,6.28,31,31,100.0,1401/05
604729,1.8,1,3.23,4375.7,254.943,31,31,100.0,1401/05
912936,0.24,2,6.45,1462.4,4.677,31,31,100.0,1401/05
804970,0.4,1,3.23,5.6,10.743,31,31,100.0,1401/05
529150,10.45,31,100.0,22638.5,-27799.18,31,31,100.0,1401/05
622093,0.68,1,3.23,238.7,358.705,31,31,100.0,1401/05
525966,2.52,1,3.23,6422.1,59.709,31,31,100.0,1401/05
910902,11.16,2,6.45,2794.3,325.33,31,31,100.0,1401/05
515157,0.65,8,25.81,17097.0,326.865,31,31,100.0,1401/05
100085,31.92,5,16.13,7139.7,823780.6,31,31,100.0,1401/05
805007,80.24,1,3.23,,643.9,31,31,100.0,1401/05
212151,4.28,6,19.35,30952.8,10787.343,31,31,100.0,1401/05
601510,3.01,1,3.23,572.7,153.101,31,31,100.0,1401/05
515468,2.57,1,3.23,4138.5,857.483,31,31,100.0,1401/05
514095,2.18,3,9.68,317424.5,192994.22,31,31,100.0,1401/05
516384,31.27,1,3.23,87411.7,73304.4,31,31,100.0,1401/05
514097,1.2,31,100.0,629436.2,2719164.48,31,31,100.0,1401/05
618399,2.22,1,3.23,2699.6,235.009,31,31,100.0,1401/05
601009,1.77,1,3.23,,61.74,31,31,100.0,1401/05
529124,2.12,2,6.45,1380928.5,1934.3,31,31,100.0,1401/05
805663,1.39,6,19.35,149840.2,12273.85,31,31,100.0,1401/05
602871,33.23,1,3.23,115687.0,67217.6,31,31,100.0,1401/05
805135,0.35,1,3.23,,0.356,31,31,100.0,1401/05
518172,0.64,1,3.23,14556.4,198.368,31,31,100.0,1401/05
518735,1.94,3,9.68,4918.6,327.389,31,31,100.0,1401/05
602795,1.11,2,6.45,12.0,37.4,31,31,100.0,1401/05
518384,2.77,2,6.45,70.9,107.895,31,31,100.0,1401/05
529302,8.16,1,3.23,196899.6,434092.0,31,31,100.0,1401/05
524216,0.48,2,6.45,474.1,6.319,31,31,100.0,1401/05
602414,0.62,3,9.68,24021.2,16.669,31,31,100.0,1401/05
515478,8.23,18,58.06,26097.2,-4450.02,31,31,100.0,1401/05
517884,19.15,1,3.23,34830.6,34667.6,31,31,100.0,1401/05
514922,2.94,7,22.58,244.2,-668.947,31,31,100.0,1401/05
805657,2.23,18,58.06,11028.1,60609.871,31,31,100.0,1401/05
529014,5.41,9,29.03,1132644.4,1272065.4,31,31,100.0,1401/05
913163,6.33,1,3.23,38.3,1775.268,31,31,100.0,1401/05
518141,1.85,2,6.45,1967225.9,1463.25,31,31,100.0,1401/05
515467,0.35,6,19.35,416.5,226.509,31,31,100.0,1401/05
615123,0.17,1,3.23,11237.6,1207.779,31,31,100.0,1401/05
805347,0.66,1,3.23,36848.1,1441.65,31,31,100.0,1401/05
618310,0.4,1,3.23,,-0.77,31,31,100.0,1401/05
604779,1.9,1,3.23,14282.7,916.1,31,31,100.0,1401/05
518972,3.73,1,3.23,75.0,89.793,31,31,100.0,1401/05
804310,2.78,5,16.13,629.3,72.437,31,31,100.0,1401/05
806498,1.41,2,6.45,163229.5,906.62,31,31,100.0,1401/05
529254,12.96,1,3.23,164113.9,34043.7,31,31,100.0,1401/05
515672,3.16,2,6.45,942.1,187.516,31,31,100.0,1401/05
514699,4.9,3,9.68,196364.0,1904.4,31,31,100.0,1401/05
603033,1.25,1,3.23,52.8,435.289,8,31,25.81,1401/05
514259,16.54,3,9.68,7134.1,996.707,31,31,100.0,1401/05
911729,1.69,2,6.45,6697.2,191.75,31,31,100.0,1401/05
524002,2.37,1,3.23,294.3,233.429,31,31,100.0,1401/05
100507,1.5,1,3.23,23.2,97.101,31,31,100.0,1401/05
804229,5.43,1,3.23,564.2,3885.269,9,31,29.03,1401/05
107145,8.71,1,3.23,49787.1,9793.81,31,31,100.0,1401/05
107149,18.04,2,6.45,54357.7,7864.7,31,31,100.0,1401/05
516050,2.17,5,16.13,8305.6,1023.56,31,31,100.0,1401/05
529232,5.56,1,3.23,96.0,2405.053,13,31,41.94,1401/06
911508,0.37,1,3.23,75.1,30.133,5,31,16.13,1401/06
515122,12.37,1,3.23,61884.3,27269.0,31,31,100.0,1401/06
515855,7.83,1,3.23,14582.8,7879.3,31,31,100.0,1401/06
515530,4.7,3,9.68,,-32.69,31,31,100.0,1401/06
804014,8.95,1,3.23,1509.3,15820.504,31,31,100.0,1401/06
519042,0.43,12,38.71,16245.5,894.081,31,31,100.0,1401/06
515565,6.67,1,3.23,27494.3,4239.96,31,31,100.0,1401/06
603015,2.41,13,41.94,603398.7,2732448.8,31,31,100.0,1401/06
529293,26.58,7,22.58,89627.6,2817008.9,31,31,100.0,1401/06
806067,0.64,2,6.45,11346.5,62.641,31,31,100.0,1401/06
529079,1.2,31,100.0,1051300.5,4133311.3,31,31,100.0,1401/06
529057,6.23,1,3.23,70537.1,5389.9,31,31,100.0,1401/06
529154,2.16,4,12.9,139847.5,145578.9,31,31,100.0,1401/06
519905,5.22,2,6.45,1618.5,117.984,31,31,100.0,1401/06
529107,14.34,5,16.13,128578.2,596062.7,31,31,100.0,1401/06
107064,17.82,1,3.23,248.8,216593.19,31,31,100.0,1401/06
517316,3.28,1,3.23,36401.6,786.15,31,31,100.0,1401/06
529205,18.81,1,3.23,49749.3,20854.6,31,31,100.0,1401/06
515678,27.34,2,6.45,264543.1,454581.9,31,31,100.0,1401/06
615159,3.61,1,3.23,261.7,123.998,31,31,100.0,1401/06
529150,8.91,22,70.97,40568.5,-22612.05,31,31,100.0,1401/06
622093,0.86,1,3.23,1318.9,228.61,31,31,100.0,1401/06
529066,22.82,8,25.81,1081537.2,5343525.0,31,31,100.0,1401/06
103226,0.3,1,3.23,,-0.3,31,31,100.0,1401/06
805246,2.37,2,6.45,55814.9,945.34,31,31,100.0,1401/06
102531,5.97,1,3.23,85438.2,9248.86,31,31,100.0,1401/06
529081,13.32,1,3.23,68777.0,29412.2,31,31,100.0,1401/06
604203,2.18,1,3.23,15881.1,3133.88,31,31,100.0,1401/06
516618,0.37,1,3.23,61.4,23.065,5,31,16.13,1401/06
602429,21.73,1,3.23,335.1,29087.63,31,31,100.0,1401/06
603405,2.19,5,16.13,350549.2,210045.9,31,31,100.0,1401/06
606010,30.89,1,3.23,30674.9,51375.1,31,31,100.0,1401/06
100085,31.85,31,100.0,43328.7,4967528.9,31,31,100.0,1401/06
805007,1.7,1,3.23,,170.3,31,31,100.0,1401/06
100669,33.29,1,3.23,8398.2,17168.78,31,31,100.0,1401/06
517715,5.71,2,6.45,37250.4,4865.3,31,31,100.0,1401/06
517304,18.15,1,3.23,15934.2,34377.0,31,31,100.0,1401/06
514094,7.02,3,9.68,135485.9,346507.6,31,31,100.0,1401/06
517928,10.8,1,3.23,58280.4,24482.8,31,31,100.0,1401/06
516374,3.34,2,6.45,48542.4,355.02,31,31,100.0,1401/06
514097,1.2,31,100.0,606110.0,2618394.76,31,31,100.0,1401/06
618399,2.45,1,3.23,487.3,603.616,31,31,100.0,1401/06
805663,1.55,5,16.13,168347.5,671.04,31,31,100.0,1401/06
518172,0.46,2,6.45,23162.2,95.733,31,31,100.0,1401/06
602795,1.08,2,6.45,186.4,95.485,31,31,100.0,1401/06
924082,5.2,2,6.45,850843.5,11023.0,31,31,100.0,1401/06
529580,2.24,1,3.23,32910.0,998.72,31,31,100.0,1401/06
529099,0.66,3,9.68,2831.3,4113.455,31,31,100.0,1401/06
602414,0.67,6,19.35,8111.7,6.923,31,31,100.0,1401/06
602498,1.77,5,16.13,583.9,297.794,31,31,100.0,1401/06
805657,1.63,15,48.39,10040.4,28388.695,31,31,100.0,1401/06
518141,1.14,1,3.23,2532857.5,963.91,31,31,100.0,1401/06
515117,2.61,1,3.23,14383.7,371.09,31,31,100.0,1401/06
618310,0.37,3,9.68,,-0.61,31,31,100.0,1401/06
514255,3.4,1,3.23,,-53.442,31,31,100.0,1401/06
514563,9.1,2,6.45,581.0,2014.8,31,31,100.0,1401/06
804310,1.61,5,16.13,583.1,51.174,31,31,100.0,1401/06
519044,1.83,1,3.23,13937.5,1578.84,31,31,100.0,1401/06
806498,1.13,2,6.45,150446.7,79.86,31,31,100.0,1401/06
529053,15.34,3,9.68,1412734.5,1002398.0,31,31,100.0,1401/06
515672,3.2,1,3.23,356.7,128.003,31,31,100.0,1401/06
514604,3.92,7,22.58,1616964.5,571116.5,31,31,100.0,1401/06
618005,4.59,1,3.23,14128.6,7371.56,31,31,100.0,1401/06
516876,1.33,1,3.23,8.5,57.657,31,31,100.0,1401/06
514259,2.83,1,3.23,,176.99,31,31,100.0,1401/06
911729,0.44,6,19.35,31303.1,54820.96,31,31,100.0,1401/06
529202,14.27,2,6.45,336341.5,706629.8,31,31,100.0,1401/06
529201,5.75,1,3.23,209069.6,15230.2,31,31,100.0,1401/06
514365,8.29,1,3.23,5068.7,1564.42,31,31,100.0,1401/06
524002,1.73,1,3.23,996.9,209.343,31,31,100.0,1401/06
602588,1.97,3,9.68,1650.0,187.217,29,31,93.55,1401/06
514700,23.88,11,35.48,86.9,-5302.469,31,31,100.0,1401/06
515367,1.16,1,3.23,36077.7,813.39,31,31,100.0,1401/06
107145,8.38,5,16.13,174788.4,104894.38,31,31,100.0,1401/06
107149,19.44,1,3.23,5932.9,5738.4,31,31,100.0,1401/06
529150,6.3,3,10.0,12016.1,-2244.4,14,30,46.67,1401/07
615609,0.1,1,3.33,,-1.017,14,30,46.67,1401/07
805007,2.0,1,3.33,,6.4,13,30,43.33,1401/07
911508,1.18,6,20.0,22568.0,2215.496,30,30,100.0,1402/07
514765,2.91,13,43.33,3073088.9,10510858.0,30,30,100.0,1402/07
603353,9.77,5,16.67,269439.4,182026.3,30,30,100.0,1402/07
618400,0.42,4,13.33,377500.5,354494.7,30,30,100.0,1402/07
603185,7.56,5,16.67,290561.6,13312.5,30,30,100.0,1402/07
603161,17.37,1,3.33,12068.4,22785.1,30,30,100.0,1402/07
514711,8.76,2,6.67,809661.2,13118.7,30,30,100.0,1402/07
519042,0.36,15,50.0,24574.7,7452.729,30,30,100.0,1402/07
515565,7.43,1,3.33,53271.7,5965.09,30,30,100.0,1402/07
603020,21.49,1,3.33,61704.4,39514.9,30,30,100.0,1402/07
603015,3.0,3,10.0,451960.1,1662358.5,30,30,100.0,1402/07
 تبادل چاه شماره 6,2.31,1,3.33,115738.4,5009.79,30,30,100.0,1402/07
چاه حاجی آباد,2.1,8,26.67,73.7,801.983,24,30,80.0,1402/07
529109,33.4,11,36.67,154458.0,7424083.0,30,30,100.0,1402/07
514845,16.19,1,3.33,445768.6,41170.0,30,30,100.0,1402/07
804989,7.48,7,23.33,850638.9,747810.6,29,30,96.67,1402/07
804990,4.43,6,20.0,481592.8,557113.06,30,30,100.0,1402/07
529123,2.99,1,3.33,857553.7,7621.3,16,30,53.33,1402/07
516335,1.31,2,6.67,50.7,44.731,30,30,100.0,1402/07
806067,1.26,2,6.67,5896.0,531.561,30,30,100.0,1402/07
601523,0.37,2,6.67,,0.778,30,30,100.0,1402/07
806526,109.17,2,6.67,,-299.45,30,30,100.0,1402/07
603280,23.22,2,6.67,287404.9,811290.8,30,30,100.0,1402/07
529041,1.82,2,6.67,582290.1,3929.3,30,30,100.0,1402/07
603124,19.83,1,3.33,26800.1,27403.1,30,30,100.0,1402/07
805081,2.85,1,3.33,11053.2,350.9,30,30,100.0,1402/07
513023,11.92,1,3.33,236.7,376.163,30,30,100.0,1402/07
514618,2.49,2,6.67,25138.1,15207.11,30,30,100.0,1402/07
603599,1.25,3,10.0,173.3,678.92,30,30,100.0,1402/07
618327,0.51,1,3.33,14242.3,13515.54,30,30,100.0,1402/07
514009,19.21,1,3.33,679.5,25518.2,22,30,73.33,1402/07
519905,4.07,2,6.67,12052.4,682.08,30,30,100.0,1402/07
515808,1.93,9,30.0,268689.9,118372.06,30,30,100.0,1402/07
516321,1.78,2,6.67,53.0,46.977,30,30,100.0,1402/07
529107,1.51,7,23.33,946098.5,-17.4,30,30,100.0,1402/07
523005,3.57,2,6.67,48229.3,3653.46,30,30,100.0,1402/07
805895,0.72,1,3.33,,3.042,30,30,100.0,1402/07
514968,10.37,1,3.33,59501.9,14136.3,30,30,100.0,1402/07
603246,8.97,4,13.33,7573.2,-834023.569,30,30,100.0,1402/07
514334,29.32,2,6.67,282513.6,43756.3,30,30,100.0,1402/07
300194,1.12,2,6.67,0.0,51.513,30,30,100.0,1402/07
517369,1.83,5,16.67,85567.7,1579.21,30,30,100.0,1402/07
603396,22.84,1,3.33,65319.5,35145.4,30,30,100.0,1402/07
609154,0.51,2,6.67,,2.794,30,30,100.0,1402/07
603245,4.4,2,6.67,,45.2,30,30,100.0,1402/07
517200,7.72,4,13.33,308549.0,10482.7,30,30,100.0,1402/07
515078,0.63,2,6.67,12.0,65.862,6,30,20.0,1402/07
912936,1.25,2,6.67,620.7,11.957,30,30,100.0,1402/07
804970,0.54,2,6.67,16.1,4.05,30,30,100.0,1402/07
603108,11.09,3,10.0,334227.2,8906.3,30,30,100.0,1402/07
606229,24.96,1,3.33,226946.8,25373.7,30,30,100.0,1402/07
603291,5.06,8,26.67,230027.3,732195.7,30,30,100.0,1402/07
622169,1.35,1,3.33,5483.2,221.096,30,30,100.0,1402/07
515678,11.65,1,3.33,1395123.7,2258.0,4,30,13.33,1402/07
301121,49.4,1,3.33,227262.1,99873.0,30,30,100.0,1402/07
519664,1.52,6,20.0,6775.3,125.25,30,30,100.0,1402/07
529115,15.26,2,6.67,73543.0,159467.1,30,30,100.0,1402/07
515800,13.83,3,10.0,1203365.4,19070.0,30,30,100.0,1402/07
541763,0.55,1,3.33,,2.55,30,30,100.0,1402/07
516579,6.6,1,3.33,120391.1,6930.5,30,30,100.0,1402/07
804714,3.14,21,70.0,2858.9,30842.43,30,30,100.0,1402/07
805246,1.59,2,6.67,62113.4,251.2,30,30,100.0,1402/07
519309,1.25,1,3.33,143.2,30.482,29,30,96.67,1402/07
519195,10.15,3,10.0,25276.9,130676.45,30,30,100.0,1402/07
606085,5.08,10,33.33,20851.5,-13828.194,20,30,66.67,1402/07
111122,1.66,3,10.0,78551.0,208.46,30,30,100.0,1402/07
603405,22.02,4,13.33,20743.7,82106.09,30,30,100.0,1402/07
606006,16.36,4,13.33,12566.5,68062.96,30,30,100.0,1402/07
517268,0.8,2,6.67,12.8,6.626,6,30,20.0,1402/07
514018,2.75,10,33.33,1991063.0,2789765.3,30,30,100.0,1402/07
209317,18.24,2,6.67,36590.5,2070.81,30,30,100.0,1402/07
212141,2.03,1,3.33,1554321.6,2980.4,19,30,63.33,1402/07
100669,2.5,5,16.67,383387.2,150.7,30,30,100.0,1402/07
805869,1.9,5,16.67,5881.6,294.896,30,30,100.0,1402/07
515134,0.7,3,10.0,,5.614,21,30,70.0,1402/07
603550,6.62,1,3.33,528143.1,774369.0,30,30,100.0,1402/07
517930,6.2,3,10.0,780592.8,11956.3,30,30,100.0,1402/07
516368,31.19,3,10.0,78307.2,788725.2,30,30,100.0,1402/07
516355,8.49,1,3.33,138125.3,9160.8,30,30,100.0,1402/07
517929,7.55,4,13.33,1754032.0,10915.0,30,30,100.0,1402/07
516370,4.55,4,13.33,307368.1,588.5,30,30,100.0,1402/07
517928,1.59,3,10.0,314100.5,10.7,30,30,100.0,1402/07
517934,1.88,15,50.0,13465126.9,10131038.0,30,30,100.0,1402/07
515269,34.26,1,3.33,37446.4,69543.0,30,30,100.0,1402/07
514660,1.6,5,16.67,28633.6,103084.4,30,30,100.0,1402/07
517925,21.73,2,6.67,694.3,506.501,30,30,100.0,1402/07
514441,36.73,2,6.67,1286802.6,71055.0,30,30,100.0,1402/07
514000,2.89,5,16.67,5466066.6,1798.7,30,30,100.0,1402/07
603078,12.22,8,26.67,1029063.1,3712754.3,30,30,100.0,1402/07
516024,0.59,1,3.33,2245.5,33.003,30,30,100.0,1402/07
603367,18.1,3,10.0,7357.5,27037.2,30,30,100.0,1402/07
805147,12.87,2,6.67,1048998.6,12296.4,30,30,100.0,1402/07
515473,2.21,2,6.67,226.2,56.634,30,30,100.0,1402/07
200718,0.45,2,6.67,2662.9,4792.558,30,30,100.0,1402/07
516834,2.69,1,3.33,3069.3,4686.8,30,30,100.0,1402/07
529311,1.25,2,6.67,135.6,-83.628,5,30,16.67,1402/07
804839,8.38,1,3.33,104315.5,4824.9,30,30,100.0,1402/07
606137,25.24,5,16.67,953195.0,2372945.0,30,30,100.0,1402/07
804571,13.83,5,16.67,496842.8,1214661.5,29,30,96.67,1402/07
529227,15.15,1,3.33,37213.9,30792.7,30,30,100.0,1402/07
604218,1.0,1,3.33,,-7.9,30,30,100.0,1402/07
524216,1.07,1,3.33,281.4,42.106,30,30,100.0,1402/07
515009,21.67,1,3.33,33394.7,5872.0,30,30,100.0,1402/07
529146,10.74,5,16.67,447275.2,1066009.0,30,30,100.0,1402/07
515952,13.46,1,3.33,1767430.8,24580.6,30,30,100.0,1402/07
529151,9.04,6,20.0,195218.0,531.5,30,30,100.0,1402/07
514027,1.08,2,6.67,26.3,48.278,5,30,16.67,1402/07
514176,1.0,1,3.33,12.3,71.64,4,30,13.33,1402/07
603267,0.3,1,3.33,,2.069,2,30,6.67,1402/07
615171,1.01,3,10.0,21046.7,17362.836,30,30,100.0,1402/07
602414,0.55,1,3.33,1229.8,0.562,30,30,100.0,1402/07
603051,25.68,1,3.33,765326.5,1981757.6,30,30,100.0,1402/07
603362,8.64,7,23.33,10027776.6,2227534.0,30,30,100.0,1402/07
514606,2.04,1,3.33,3693.5,354.707,29,30,96.67,1402/07
603104,0.87,2,6.67,22.2,-34.815,6,30,20.0,1402/07
603366,0.95,1,3.33,13.9,79.777,4,30,13.33,1402/07
603269,0.5,1,3.33,,0.587,6,30,20.0,1402/07
603131,4.4,1,3.33,166311.4,1.5,30,30,100.0,1402/07
603023,14.62,1,3.33,10304.9,11376.7,30,30,100.0,1402/07
514564,4.22,13,43.33,3871400.3,5543086.8,29,30,96.67,1402/07
515811,3.42,5,16.67,1200829.9,1790015.8,30,30,100.0,1402/07
513412,37.62,4,13.33,153289.4,225342.27,30,30,100.0,1402/07
515066,1.56,6,20.0,159504.1,200106.6,30,30,100.0,1402/07
924132,6.05,1,3.33,26.3,22.461,2,30,6.67,1402/07
804310,1.64,3,10.0,4345.1,35.31,30,30,100.0,1402/07
603351,10.75,9,30.0,725868.9,2994193.9,30,30,100.0,1402/07
622014,14.42,1,3.33,97986.8,25411.5,30,30,100.0,1402/07
911898,3.0,1,3.33,11552.8,1363.45,30,30,100.0,1402/07
604652,2.31,1,3.33,6617.0,292.669,30,30,100.0,1402/07
529053,7.88,2,6.67,267152.1,9894.0,30,30,100.0,1402/07
209595,1.17,1,3.33,9144.3,73.162,30,30,100.0,1402/07
517055,7.1,1,3.33,194716.4,2030.1,30,30,100.0,1402/07
529033,1.08,2,6.67,26.9,50.371,5,30,16.67,1402/07
103815,2.48,2,6.67,7576.0,304.798,30,30,100.0,1402/07
618005,4.84,1,3.33,2758.8,1246.41,30,30,100.0,1402/07
603552,8.96,1,3.33,734.3,179.268,30,30,100.0,1402/07
603160,11.61,3,10.0,492404.4,254379.1,30,30,100.0,1402/07
804622,36.2,1,3.33,80.0,20730.88,30,30,100.0,1402/07
804620,28.09,8,26.67,13152.4,282883.9,30,30,100.0,1402/07
911729,0.32,3,10.0,37295.3,53704.72,30,30,100.0,1402/07
515626,20.67,1,3.33,880972.7,21256.1,14,30,46.67,1402/07
805646,0.98,3,10.0,125209.4,205.07,30,30,100.0,1402/07
515187,9.07,3,10.0,441063.9,96234.4,24,30,80.0,1402/07
524002,2.82,1,3.33,532.3,581.464,30,30,100.0,1402/07
603044,8.9,2,6.67,230.4,427.875,17,30,56.67,1402/07
603203,6.92,13,43.33,2552763.5,7185.6,30,30,100.0,1402/07
514691,6.84,1,3.33,639056.2,902676.9,30,30,100.0,1402/07
516027,6.14,2,6.67,1232402.6,6241.2,30,30,100.0,1402/07
603046,10.21,2,6.67,101164.2,37037.65,30,30,100.0,1402/07
517491,5.01,1,3.33,914.9,332.172,30,30,100.0,1402/07
107145,8.07,8,26.67,504778.7,960286.4,30,30,100.0,1402/07
107149,19.23,1,3.33,76926.5,8157.6,18,30,60.0,1402/07
529434,2.02,2,6.67,27631.5,3366.5,30,30,100.0,1402/07
911508,1.41,6,20.0,19096.3,82.462,30,30,100.0,1402/08
603107,15.08,1,3.33,56.4,2803.5,30,30,100.0,1402/08
514765,4.3,4,13.33,3673413.0,1314245.0,20,30,66.67,1402/08
603353,4.99,6,20.0,178709.2,3624.9,30,30,100.0,1402/08
618400,0.4,1,3.33,,0.2,30,30,100.0,1402/08
603185,7.92,4,13.33,59584.9,14001.8,30,30,100.0,1402/08
519042,0.28,11,36.67,23809.0,9646.302,30,30,100.0,1402/08
515565,7.62,1,3.33,56771.4,6164.12,30,30,100.0,1402/08
603020,12.7,3,10.0,27116.4,9605.2,30,30,100.0,1402/08
603015,17.84,9,30.0,1988554.2,1733363.8,30,30,100.0,1402/08
شهرک صنعتی,6.79,1,3.33,7635.7,7662.1,30,30,100.0,1402/08
 تبادل چاه شماره 6,0.96,1,3.33,136079.7,86.56,16,30,53.33,1402/08
529109,32.3,17,56.67,249152.8,14752036.0,30,30,100.0,1402/08
514845,15.54,3,10.0,831446.8,1429912.0,30,30,100.0,1402/08
529119,7.31,5,16.67,3650.4,9384.171,17,30,56.67,1402/08
804990,1.02,16,53.33,807501.5,715605.68,30,30,100.0,1402/08
516335,1.4,1,3.33,63.4,23.282,30,30,100.0,1402/08
806067,0.93,4,13.33,3356.6,95.448,30,30,100.0,1402/08
603280,1.33,3,10.0,649421.7,794010.8,30,30,100.0,1402/08
529041,10.37,12,40.0,142946.0,799870.0,30,30,100.0,1402/08
925137,4.12,1,3.33,2092.6,1044.023,24,30,80.0,1402/08
514511,7.79,4,13.33,26521.4,57695.83,30,30,100.0,1402/08
603124,1.95,2,6.67,,13.7,29,30,96.67,1402/08
805081,3.4,1,3.33,3857.1,164.48,30,30,100.0,1402/08
513023,9.2,1,3.33,,30.027,30,30,100.0,1402/08
529122,8.78,1,3.33,357417.2,20738.0,30,30,100.0,1402/08
606141,10.68,1,3.33,188530.9,1355.4,30,30,100.0,1402/08
519905,6.04,1,3.33,1038.7,69.47,30,30,100.0,1402/08
515808,0.34,12,40.0,248588.6,113306.34,17,30,56.67,1402/08
516321,1.67,1,3.33,134.5,33.748,30,30,100.0,1402/08
515961,0.63,1,3.33,,4.502,30,30,100.0,1402/08
805895,0.38,9,30.0,31.5,12.42,30,30,100.0,1402/08
603246,1.98,11,36.67,268.4,237.528,18,30,60.0,1402/08
517369,3.44,1,3.33,23186.4,4332.051,30,30,100.0,1402/08
603245,4.55,6,20.0,54810.2,292075.0,30,30,100.0,1402/08
912936,0.97,6,20.0,1590.6,48.699,30,30,100.0,1402/08
804970,0.54,2,6.67,65.7,77.989,30,30,100.0,1402/08
622260,3.07,1,3.33,,32.7,30,30,100.0,1402/08
514442,17.61,2,6.67,2919.2,6514.487,30,30,100.0,1402/08
603291,3.68,4,13.33,149932.1,8.5,30,30,100.0,1402/08
622169,1.31,3,10.0,1991.0,70.942,30,30,100.0,1402/08
515678,9.97,5,16.67,1772718.2,1055369.9,30,30,100.0,1402/08
606234,1.74,11,36.67,530500.3,947662.1,16,30,53.33,1402/08
606231,2.75,1,3.33,,-3.1,30,30,100.0,1402/08
519664,1.25,11,36.67,10080.9,112.893,30,30,100.0,1402/08
601484,15.17,1,3.33,58277.7,14929.9,30,30,100.0,1402/08
603229,1.84,1,3.33,1.6,69.371,30,30,100.0,1402/08
516280,0.54,1,3.33,15711.4,7.473,30,30,100.0,1402/08
515800,2.43,3,10.0,6238139.4,31.0,30,30,100.0,1402/08
516579,6.23,2,6.67,119751.9,6968.9,30,30,100.0,1402/08
804714,3.42,11,36.67,295.6,3225.723,30,30,100.0,1402/08
805246,1.06,2,6.67,161210.8,208.9,30,30,100.0,1402/08
519309,0.84,5,16.67,486.1,10.793,30,30,100.0,1402/08
519195,3.94,5,16.67,29238.7,210290.6,30,30,100.0,1402/08
606085,2.11,17,56.67,14646.3,58.896,30,30,100.0,1402/08
111122,1.2,1,3.33,38412.4,144.06,30,30,100.0,1402/08
603405,24.23,6,20.0,86101.8,234952.86,30,30,100.0,1402/08
518404,0.45,1,3.33,2.7,7.472,30,30,100.0,1402/08
515693,1.04,2,6.67,2417.0,113.464,30,30,100.0,1402/08
514018,15.48,11,36.67,539242.9,2809697.1,30,30,100.0,1402/08
200682,0.65,1,3.33,8386.5,171.46,30,30,100.0,1402/08
100669,1.07,2,6.67,675774.2,31.2,30,30,100.0,1402/08
601510,0.8,1,3.33,1434.2,25.37,30,30,100.0,1402/08
515134,0.7,3,10.0,2728.3,3.489,30,30,100.0,1402/08
604842,1.2,2,6.67,15.9,93.439,30,30,100.0,1402/08
603550,19.79,2,6.67,511701.2,20774.6,30,30,100.0,1402/08
517930,7.49,1,3.33,324653.6,16602.8,30,30,100.0,1402/08
514100,13.97,1,3.33,156124.7,17469.5,30,30,100.0,1402/08
517715,7.24,2,6.67,50986.6,10526.7,30,30,100.0,1402/08
516386,17.7,1,3.33,17.1,-1294952.7,30,30,100.0,1402/08
516370,12.15,1,3.33,553898.4,18105.1,30,30,100.0,1402/08
514094,1.28,3,10.0,136444.8,3.4,30,30,100.0,1402/08
517928,1.18,1,3.33,18271.6,11.6,30,30,100.0,1402/08
517934,3.46,16,53.33,9713775.3,14633837.0,30,30,100.0,1402/08
514660,1.17,17,56.67,240632.5,927356.2,30,30,100.0,1402/08
